ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2020-07-04,57623.28161748574,4112.71237461126,111396.25819084658,57623.28161748574,57623.28161748574,-1649.4229586656043,-1649.4229586656043,-1649.4229586656043,-1649.4229586656043,-1649.4229586656043,-1649.4229586656043,0.0,0.0,0.0,55973.858658820136,53728.0
2020-07-05,58283.070365096886,4859.71749802987,108454.61053018902,58283.070365096886,58283.070365096886,-4246.29772878167,-4246.29772878167,-4246.29772878167,-4246.29772878167,-4246.29772878167,-4246.29772878167,0.0,0.0,0.0,54036.77263631522,56189.0
2020-07-06,58942.85911270802,-7095.570487905142,107380.4732966428,58942.85911270802,58942.85911270802,-8004.50371255743,-8004.50371255743,-8004.50371255743,-8004.50371255743,-8004.50371255743,-8004.50371255743,0.0,0.0,0.0,50938.35540015059,50064.0
2020-07-07,59602.647860319164,-13832.865881787075,108736.30423507033,59602.647860319164,59602.647860319164,-3166.560083054008,-3166.560083054008,-3166.560083054008,-3166.560083054008,-3166.560083054008,-3166.560083054008,0.0,0.0,0.0,56436.08777726516,50242.0
2020-07-08,60262.43660793032,13000.884170744719,120021.29161220319,60262.43660793032,60262.43660793032,722.6113223185961,722.6113223185961,722.6113223185961,722.6113223185961,722.6113223185961,722.6113223185961,0.0,0.0,0.0,60985.04793024892,53897.0
2020-07-09,60922.22535554145,22670.33754935989,139152.69638807,60922.22535554145,60922.22535554145,16363.434287202102,16363.434287202102,16363.434287202102,16363.434287202102,16363.434287202102,16363.434287202102,0.0,0.0,0.0,77285.65964274356,57632.0
2020-07-10,61582.01410315263,20971.81022679622,117125.21427116371,61582.01410315263,61582.01410315263,-19.261126445661322,-19.261126445661322,-19.261126445661322,-19.261126445661322,-19.261126445661322,-19.261126445661322,0.0,0.0,0.0,61562.752976706965,56450.0
2020-07-11,62241.802939052875,9354.333453745397,118806.82056425548,62241.802939052875,62241.802939052875,-1649.4229586458905,-1649.4229586458905,-1649.4229586458905,-1649.4229586458905,-1649.4229586458905,-1649.4229586458905,0.0,0.0,0.0,60592.379980406986,55354.0
2020-07-12,62901.591774953136,-13042.500722634531,118197.22076000246,62901.591774953136,62901.591774953136,-4246.297728806635,-4246.297728806635,-4246.297728806635,-4246.297728806635,-4246.297728806635,-4246.297728806635,0.0,0.0,0.0,58655.294046146504,54855.0
2020-07-13,63561.38061085338,-2860.551204686708,108547.24845994853,63561.38061085338,63561.38061085338,-8004.50371256722,-8004.50371256722,-8004.50371256722,-8004.50371256722,-8004.50371256722,-8004.50371256722,0.0,0.0,0.0,55556.876898286166,56420.0
2020-07-14,64221.16944675366,-1078.0280108685897,106683.63804477481,64221.16944675366,64221.16944675366,-3166.560083066679,-3166.560083066679,-3166.560083066679,-3166.560083066679,-3166.560083066679,-3166.560083066679,0.0,0.0,0.0,61054.60936368698,54988.0
2020-07-15,64880.958282653904,4457.861532513732,115660.79173695663,64880.958282653904,64880.958282653904,722.6113223260187,722.6113223260187,722.6113223260187,722.6113223260187,722.6113223260187,722.6113223260187,0.0,0.0,0.0,65603.56960497993,60506.0
2020-07-16,65540.74711855418,31502.304865494225,131955.36905023234,65540.74711855418,65540.74711855418,16363.434287195445,16363.434287195445,16363.434287195445,16363.434287195445,16363.434287195445,16363.434287195445,0.0,0.0,0.0,81904.18140574962,60909.0
2020-07-17,66200.53595445442,915.8858490685118,117607.74973938178,66200.53595445442,66200.53595445442,-19.261126403908005,-19.261126403908005,-19.261126403908005,-19.261126403908005,-19.261126403908005,-19.261126403908005,0.0,0.0,0.0,66181.2748280505,64080.0
2020-07-18,66860.3247903547,7984.38301393527,110951.04062983475,66860.3247903547,66860.3247903547,-1649.4229586718488,-1649.4229586718488,-1649.4229586718488,-1649.4229586718488,-1649.4229586718488,-1649.4229586718488,0.0,0.0,0.0,65210.90183168285,74203.0
2020-07-19,67520.11362625493,9964.261529530659,120637.03605330456,67520.11362625493,67520.11362625493,-4246.297728831601,-4246.297728831601,-4246.297728831601,-4246.297728831601,-4246.297728831601,-4246.297728831601,0.0,0.0,0.0,63273.81589742332,68573.0
